date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:22:33	313912/313912	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2264f6c193-4ca38%22	https://templates.hibootstrap.com/paso/default/assets/fonts/boxicons.woff	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/fonts/boxicons.woff	(from https://templates.hibootstrap.com/paso/default/assets/css/boxicons.min.css)
11:22:33	313836/313836	---M--	200	added ('OK')	application/octet-stream	etag:%2264f6c194-4c9ec%22	https://templates.hibootstrap.com/paso/default/assets/fonts/boxicons.ttf	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/fonts/boxicons.ttf	(from https://templates.hibootstrap.com/paso/default/assets/css/boxicons.min.css)
11:22:34	1216389/1216389	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264f6c196-128f85%22	https://templates.hibootstrap.com/paso/default/assets/fonts/boxicons.svg?	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/fonts/boxiconsd41d.svg	(from https://templates.hibootstrap.com/paso/default/assets/css/boxicons.min.css)
11:22:34	6262/6262	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264f6c193-1876%22	https://templates.hibootstrap.com/paso/default/assets/fonts/Flaticon.eot	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/fonts/Flaticon.eot	(from https://templates.hibootstrap.com/paso/default/assets/css/flaticon.css)
11:22:34	6262/6262	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264f6c193-1876%22	https://templates.hibootstrap.com/paso/default/assets/fonts/Flaticon.eot?	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/fonts/Flaticond41d.eot	(from https://templates.hibootstrap.com/paso/default/assets/css/flaticon.css)
11:22:34	3260/3260	---M--	200	added ('OK')	application/octet-stream	etag:%2264f6c196-cbc%22	https://templates.hibootstrap.com/paso/default/assets/fonts/Flaticon.woff2	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/fonts/Flaticon.woff2	(from https://templates.hibootstrap.com/paso/default/assets/css/flaticon.css)
11:22:34	4044/4044	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2264f6c192-fcc%22	https://templates.hibootstrap.com/paso/default/assets/fonts/Flaticon.woff	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/fonts/Flaticon.woff	(from https://templates.hibootstrap.com/paso/default/assets/css/flaticon.css)
11:22:35	6084/6084	---M--	200	added ('OK')	application/octet-stream	etag:%2264f6c194-17c4%22	https://templates.hibootstrap.com/paso/default/assets/fonts/Flaticon.ttf	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/fonts/Flaticon.ttf	(from https://templates.hibootstrap.com/paso/default/assets/css/flaticon.css)
11:22:35	29580/29580	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264f6c196-738c%22	https://templates.hibootstrap.com/paso/default/assets/fonts/Flaticon.svg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/fonts/Flaticon.svg	(from https://templates.hibootstrap.com/paso/default/assets/css/flaticon.css)
11:22:35	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2010%20Feb%202024%2010:22:34%20GMT	https://templates.hibootstrap.com/paso/default/assets/css/Flaticon.svg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/css/Flaticon.svg	(from https://templates.hibootstrap.com/paso/default/assets/css/flaticon.css)
11:22:35	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2010%20Feb%202024%2010:22:34%20GMT	https://templates.hibootstrap.com/paso/default/assets/css/owl.video.play.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/css/owl.video.play.png	(from https://templates.hibootstrap.com/paso/default/assets/css/owl.carousel.min.css)
11:22:36	16264/16264	---M--	200	added ('OK')	image/png	etag:%2264f6c186-3f88%22	https://templates.hibootstrap.com/paso/default/assets/images/home-bg-2.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/home-bg-2.png	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:36	750111/750111	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c185-b721f%22	https://templates.hibootstrap.com/paso/default/assets/images/home-bg-3.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/home-bg-3.jpg	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:37	694329/694329	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c183-a9839%22	https://templates.hibootstrap.com/paso/default/assets/images/home-bg-4.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/home-bg-4.jpg	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:37	711881/711881	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c183-adcc9%22	https://templates.hibootstrap.com/paso/default/assets/images/home-bg-5.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/home-bg-5.jpg	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:37	4749/4749	---M--	200	added ('OK')	image/png	etag:%2264f6c20a-128d%22	https://templates.hibootstrap.com/paso/default/assets/images/service/hover.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/service/hover.png	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:37	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2010%20Feb%202024%2010:22:36%20GMT	https://templates.hibootstrap.com/paso/default/assets/img/client/client-bg.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/img/client/client-bg.jpg	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:37	45984/45984	---M--	200	added ('OK')	image/png	etag:%2264f6c208-b3a0%22	https://templates.hibootstrap.com/paso/default/assets/images/service/hover-img.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/service/hover-img.png	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:38	12650/12650	---M--	200	added ('OK')	image/png	etag:%2264f6c1e7-316a%22	https://templates.hibootstrap.com/paso/default/assets/images/blog-details/popular-posts-1.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/blog-details/popular-posts-1.png	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:38	12567/12567	---M--	200	added ('OK')	image/png	etag:%2264f6c1e6-3117%22	https://templates.hibootstrap.com/paso/default/assets/images/blog-details/popular-posts-2.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/blog-details/popular-posts-2.png	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:38	14017/14017	---M--	200	added ('OK')	image/png	etag:%2264f6c1e6-36c1%22	https://templates.hibootstrap.com/paso/default/assets/images/blog-details/popular-posts-3.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/blog-details/popular-posts-3.png	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:38	15441/15441	---M--	200	added ('OK')	image/png	etag:%2264f6c1e7-3c51%22	https://templates.hibootstrap.com/paso/default/assets/images/blog-details/popular-posts-4.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/blog-details/popular-posts-4.png	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:39	158841/158841	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c182-26c79%22	https://templates.hibootstrap.com/paso/default/assets/images/contact-img2.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/contact-img2.jpg	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:39	16619/16619	---M--	200	added ('OK')	image/png	etag:%2264f6c17a-40eb%22	https://templates.hibootstrap.com/paso/default/assets/images/footer-bg.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/footer-bg.png	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:39	19461/19461	---M--	200	added ('OK')	image/png	etag:%2264f6c17a-4c05%22	https://templates.hibootstrap.com/paso/default/assets/images/footer-bg1.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/footer-bg1.png	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:39	87191/87191	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1d2-15497%22	https://templates.hibootstrap.com/paso/default/assets/images/gallery/1.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/gallery/1.jpg	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:39	51680/51680	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1d1-c9e0%22	https://templates.hibootstrap.com/paso/default/assets/images/gallery/2.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/gallery/2.jpg	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:40	61025/61025	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1d1-ee61%22	https://templates.hibootstrap.com/paso/default/assets/images/gallery/3.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/gallery/3.jpg	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:40	54507/54507	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1d0-d4eb%22	https://templates.hibootstrap.com/paso/default/assets/images/gallery/4.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/gallery/4.jpg	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:40	132728/132728	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1d0-20678%22	https://templates.hibootstrap.com/paso/default/assets/images/gallery/5.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/gallery/5.jpg	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:40	694933/694933	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1fe-a9a95%22	https://templates.hibootstrap.com/paso/default/assets/images/home-three/banner-img.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/home-three/banner-img.jpg	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:41	1058/1058	---M--	200	added ('OK')	image/png	etag:%2264f6c185-422%22	https://templates.hibootstrap.com/paso/default/assets/images/night.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/night.png	(from https://templates.hibootstrap.com/paso/default/assets/css/dark.css)
11:22:41	774868/774868	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1fd-bd2d4%22	https://templates.hibootstrap.com/paso/default/assets/images/home-three/banner-img-2.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/home-three/banner-img-2.jpg	(from https://templates.hibootstrap.com/paso/default/assets/css/style.css)
11:22:41	969/969	---M--	200	added ('OK')	image/png	etag:%2264f6c17f-3c9%22	https://templates.hibootstrap.com/paso/default/assets/images/sunny.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/sunny.png	(from https://templates.hibootstrap.com/paso/default/assets/css/dark.css)
11:22:41	68471/68471	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1ed-10b77%22	https://templates.hibootstrap.com/paso/default/assets/images/info/i1.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/info/i1.jpg	(from https://templates.hibootstrap.com/paso/default/index-2.html)
11:22:42	62196/62196	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1ed-f2f4%22	https://templates.hibootstrap.com/paso/default/assets/images/info/i2.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/info/i2.jpg	(from https://templates.hibootstrap.com/paso/default/index-2.html)
11:22:42	51097/51097	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1ed-c799%22	https://templates.hibootstrap.com/paso/default/assets/images/info/i3.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/info/i3.jpg	(from https://templates.hibootstrap.com/paso/default/index-2.html)
11:22:42	3349/3349	---M--	200	added ('OK')	image/png	etag:%2264f6c21d-d15%22	https://templates.hibootstrap.com/paso/default/assets/images/process/next2.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/process/next2.png	(from https://templates.hibootstrap.com/paso/default/index-2.html)
11:22:42	121404/121404	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c17c-1da3c%22	https://templates.hibootstrap.com/paso/default/assets/images/choose-img1.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/choose-img1.jpg	(from https://templates.hibootstrap.com/paso/default/index-2.html)
11:22:43	165660/165660	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c17f-2871c%22	https://templates.hibootstrap.com/paso/default/assets/images/about-img-2.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/about-img-2.jpg	(from https://templates.hibootstrap.com/paso/default/index-3.html)
11:22:43	352145/352145	---M--	200	added ('OK')	image/png	etag:%2264f6c1dd-55f91%22	https://templates.hibootstrap.com/paso/default/assets/images/solutions-details/1.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/solutions-details/1.png	(from https://templates.hibootstrap.com/paso/default/solutions-details.html)
11:22:43	345898/345898	---M--	200	added ('OK')	image/png	etag:%2264f6c1dc-5472a%22	https://templates.hibootstrap.com/paso/default/assets/images/solutions-details/2.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/solutions-details/2.png	(from https://templates.hibootstrap.com/paso/default/solutions-details.html)
11:22:43	336927/336927	---M--	200	added ('OK')	image/png	etag:%2264f6c1dc-5241f%22	https://templates.hibootstrap.com/paso/default/assets/images/solutions-details/3.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/solutions-details/3.png	(from https://templates.hibootstrap.com/paso/default/solutions-details.html)
11:22:44	244724/244724	---M--	200	added ('OK')	image/png	etag:%2264f6c1da-3bbf4%22	https://templates.hibootstrap.com/paso/default/assets/images/solutions-details/4.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/solutions-details/4.png	(from https://templates.hibootstrap.com/paso/default/solutions-details.html)
11:22:44	246683/246683	---M--	200	added ('OK')	image/png	etag:%2264f6c1da-3c39b%22	https://templates.hibootstrap.com/paso/default/assets/images/solutions-details/5.png	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/solutions-details/5.png	(from https://templates.hibootstrap.com/paso/default/solutions-details.html)
11:22:44	199877/199877	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c20e-30cc5%22	https://templates.hibootstrap.com/paso/default/assets/images/case-details/1.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/case-details/1.jpg	(from https://templates.hibootstrap.com/paso/default/case-details.html)
11:22:44	68036/68036	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1e1-109c4%22	https://templates.hibootstrap.com/paso/default/assets/images/blog/2.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/blog/2.jpg	(from https://templates.hibootstrap.com/paso/default/blog.html)
11:22:44	59399/59399	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1e0-e807%22	https://templates.hibootstrap.com/paso/default/assets/images/blog/4.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/blog/4.jpg	(from https://templates.hibootstrap.com/paso/default/blog.html)
11:22:45	81351/81351	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1e1-13dc7%22	https://templates.hibootstrap.com/paso/default/assets/images/blog/6.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/blog/6.jpg	(from https://templates.hibootstrap.com/paso/default/blog.html)
11:22:45	285643/285643	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1e9-45bcb%22	https://templates.hibootstrap.com/paso/default/assets/images/blog-details/blog-details.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/blog-details/blog-details.jpg	(from https://templates.hibootstrap.com/paso/default/blog-details.html)
11:22:45	3092/3092	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1e8-c14%22	https://templates.hibootstrap.com/paso/default/assets/images/blog-details/comment-img-1.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/blog-details/comment-img-1.jpg	(from https://templates.hibootstrap.com/paso/default/blog-details.html)
11:22:45	2144/2144	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1e8-860%22	https://templates.hibootstrap.com/paso/default/assets/images/blog-details/comment-img-2.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/blog-details/comment-img-2.jpg	(from https://templates.hibootstrap.com/paso/default/blog-details.html)
11:22:46	4506/4506	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1e9-119a%22	https://templates.hibootstrap.com/paso/default/assets/images/blog-details/comment-img-3.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/blog-details/comment-img-3.jpg	(from https://templates.hibootstrap.com/paso/default/blog-details.html)
11:22:46	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2010%20Feb%202024%2010:22:45%20GMT	https://templates.hibootstrap.com/paso/default/log-in.html	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/log-in.html	(from https://templates.hibootstrap.com/paso/default/blog-details.html)
11:22:46	27665/27665	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1f4-6c11%22	https://templates.hibootstrap.com/paso/default/assets/images/team/g1.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/team/g1.jpg	(from https://templates.hibootstrap.com/paso/default/team.html)
11:22:46	149542/149542	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1f3-24826%22	https://templates.hibootstrap.com/paso/default/assets/images/team/g3.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/team/g3.jpg	(from https://templates.hibootstrap.com/paso/default/team.html)
11:22:47	160690/160690	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1f4-273b2%22	https://templates.hibootstrap.com/paso/default/assets/images/team/g2.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/team/g2.jpg	(from https://templates.hibootstrap.com/paso/default/team.html)
11:22:47	143665/143665	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1f5-23131%22	https://templates.hibootstrap.com/paso/default/assets/images/team/g5.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/team/g5.jpg	(from https://templates.hibootstrap.com/paso/default/team.html)
11:22:47	96237/96237	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1f5-177ed%22	https://templates.hibootstrap.com/paso/default/assets/images/team/g4.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/team/g4.jpg	(from https://templates.hibootstrap.com/paso/default/team.html)
11:22:47	99476/99476	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1f6-18494%22	https://templates.hibootstrap.com/paso/default/assets/images/team/g6.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/team/g6.jpg	(from https://templates.hibootstrap.com/paso/default/team.html)
11:22:47	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2010%20Feb%202024%2010:22:46%20GMT	https://templates.hibootstrap.com/paso/default/shared-hosting.html	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/shared-hosting.html	(from https://templates.hibootstrap.com/paso/default/pricing.html)
11:22:48	40539/40539	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1c5-9e5b%22	https://templates.hibootstrap.com/paso/default/assets/images/testimonilas/t1.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/testimonilas/t1.jpg	(from https://templates.hibootstrap.com/paso/default/testimonials.html)
11:22:48	40539/40539	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1c5-9e5b%22	https://templates.hibootstrap.com/paso/default/assets/images/testimonilas/t2.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/testimonilas/t2.jpg	(from https://templates.hibootstrap.com/paso/default/testimonials.html)
11:22:48	35099/35099	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1c6-891b%22	https://templates.hibootstrap.com/paso/default/assets/images/testimonilas/t3.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/testimonilas/t3.jpg	(from https://templates.hibootstrap.com/paso/default/testimonials.html)
11:22:48	36474/36474	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1c7-8e7a%22	https://templates.hibootstrap.com/paso/default/assets/images/testimonilas/t4.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/testimonilas/t4.jpg	(from https://templates.hibootstrap.com/paso/default/testimonials.html)
11:22:49	39026/39026	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1c7-9872%22	https://templates.hibootstrap.com/paso/default/assets/images/testimonilas/t5.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/testimonilas/t5.jpg	(from https://templates.hibootstrap.com/paso/default/testimonials.html)
11:22:49	29557/29557	---M--	200	added ('OK')	image/jpeg	etag:%2264f6c1c6-7375%22	https://templates.hibootstrap.com/paso/default/assets/images/testimonilas/t6.jpg	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/testimonilas/t6.jpg	(from https://templates.hibootstrap.com/paso/default/testimonials.html)
11:22:49	40159/40159	---M--	200	added ('OK')	image/gif	etag:%2264f6c180-9cdf%22	https://templates.hibootstrap.com/paso/default/assets/images/404.gif	C:/Mes%20Sites%20Web/eclubbbb/templates.hibootstrap.com/paso/default/assets/images/404.gif	(from https://templates.hibootstrap.com/paso/default/404.html)
